query_id,source_id,source_type,source_record_id,query,normalized_query,canonical_query_key,intent,funnel_stage,audience,pillar_id,topic_id,surface,country,language,observed_at,page_url,device,volume,difficulty,impressions,clicks,ctr,avg_position,trend_delta,trend_window,confidence,evidence_use,allowed_public_use,raw_path,notes
dq-0845,public-trends-linkedin-marketing-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:32,Fear of Messing Up: The Hidden Emotion Driving B2B Decisions,fear of messing up the hidden emotion driving b2b decisions,fear messing up hidden emotion driving b2b decisions,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,,linkedin_marketing_blog,US,en,"Mon, 15 Jun 2026 00:00:00 +0000",https://www.linkedin.com/business/marketing/blog/research-and-insights/fear-of-messing-up-the-hidden-emotion-driving-b2b-decisions,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0846,public-trends-linkedin-marketing-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:33,The Principles of Buyability: Why Strong Deals Stall and What Separates the Vendors Who Get Chosen,the principles of buyability why strong deals stall and what separates the vendors who get chosen,principles buyability why strong deals stall separates vendors who get chosen,vendor_evaluation,unknown,b2b_gtm_operator,pillar-employee-generated-content,,linkedin_marketing_blog,US,en,"Thu, 11 Jun 2026 00:00:00 +0000",https://www.linkedin.com/business/marketing/blog/research-and-insights/the-principles-of-buyability-why-strong-deals-stall-and-what-separates-the-vendors-who-get-chosen,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0847,public-trends-linkedin-marketing-blog-20260618,public_source_trend_export,2026-06-18-public-trends.csv:34,How to Grow Your AI Search Visibility With LinkedIn Content,how to grow your ai search visibility with linkedin content,grow your ai search visibility linkedin content,how_to,unknown,b2b_gtm_operator,pillar-linkedin-led-gtm,,linkedin_marketing_blog,US,en,"Tue, 09 Jun 2026 00:00:00 +0000",https://www.linkedin.com/business/marketing/blog/ai-search/how-to-grow-your-ai-search-visibility-with-linkedin-content,,,,,,,,,latest_public_feed,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-18-daily-discovery/raw/trend-export-2026-06-18-public-trends.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0848,ai-citation-log-2026-06-19,manual_ai_prompt_export,2026-06-18|bing_copilot|https://sellinpublic.co/blog/employee-generated-content-infrastructure/,what is employee-generated content,what is employee-generated content,employee-generated content,definition,unknown,b2b_gtm_operator,pillar-employee-generated-content,topic-egc-definition,bing_copilot,US,en,2026-06-18,https://sellinpublic.co/blog/employee-generated-content-infrastructure/,,,,,,,,,,medium,discovery_only,none,analytics/ai_citation_log.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0849,ai-citation-log-2026-06-19,manual_ai_prompt_export,2026-06-18|chatgpt|https://sellinpublic.co/blog/employee-generated-content-infrastructure/,what is employee-generated content,what is employee-generated content,employee-generated content,definition,unknown,b2b_gtm_operator,pillar-employee-generated-content,topic-egc-definition,chatgpt,US,en,2026-06-18,https://sellinpublic.co/blog/employee-generated-content-infrastructure/,,,,,,,,,,medium,discovery_only,none,analytics/ai_citation_log.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0850,ai-citation-log-2026-06-19,manual_ai_prompt_export,2026-06-18|google_ai_overview|https://sellinpublic.co/blog/employee-generated-content-infrastructure/,what is employee-generated content,what is employee-generated content,employee-generated content,definition,unknown,b2b_gtm_operator,pillar-employee-generated-content,topic-egc-definition,google_ai_overview,US,en,2026-06-18,https://sellinpublic.co/blog/employee-generated-content-infrastructure/,,,,,,,,,,medium,discovery_only,none,analytics/ai_citation_log.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0851,ai-citation-log-2026-06-19,manual_ai_prompt_export,2026-06-18|google_search|https://sellinpublic.co/blog/employee-generated-content-infrastructure/,what is employee-generated content,what is employee-generated content,employee-generated content,definition,unknown,b2b_gtm_operator,pillar-employee-generated-content,topic-egc-definition,google_search,US,en,2026-06-18,https://sellinpublic.co/blog/employee-generated-content-infrastructure/,,,,,,,,,,medium,discovery_only,none,analytics/ai_citation_log.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0852,ai-citation-log-2026-06-19,manual_ai_prompt_export,2026-06-18|chatgpt|https://sellinpublic.co/blog/employee-generated-content-infrastructure/,employee-generated content examples b2b,employee-generated content examples b2b,employee-generated content examples b2b,examples,unknown,b2b_gtm_operator,pillar-employee-generated-content,topic-egc-definition,chatgpt,US,en,2026-06-18,https://sellinpublic.co/blog/employee-generated-content-infrastructure/,,,,,,,,,,medium,discovery_only,none,analytics/ai_citation_log.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0853,ai-citation-log-2026-06-19,manual_ai_prompt_export,2026-06-18|google_ai_overview|https://sellinpublic.co/blog/employee-generated-content-infrastructure/,employee-generated content examples b2b,employee-generated content examples b2b,employee-generated content examples b2b,examples,unknown,b2b_gtm_operator,pillar-employee-generated-content,topic-egc-definition,google_ai_overview,US,en,2026-06-18,https://sellinpublic.co/blog/employee-generated-content-infrastructure/,,,,,,,,,,medium,discovery_only,none,analytics/ai_citation_log.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0854,ai-citation-log-2026-06-19,manual_ai_prompt_export,2026-06-18|google_search|https://sellinpublic.co/blog/employee-generated-content-infrastructure/,employee-generated content examples b2b,employee-generated content examples b2b,employee-generated content examples b2b,examples,unknown,b2b_gtm_operator,pillar-employee-generated-content,topic-egc-definition,google_search,US,en,2026-06-18,https://sellinpublic.co/blog/employee-generated-content-infrastructure/,,,,,,,,,,medium,discovery_only,none,analytics/ai_citation_log.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0855,ai-citation-log-2026-06-19,manual_ai_prompt_export,2026-06-18|google_ai_overview|https://sellinpublic.co/blog/employee-generated-content-infrastructure/,measure employee-generated content beyond impressions,measure employee-generated content beyond impressions,measure employee-generated content beyond impressions,measurement,unknown,b2b_gtm_operator,pillar-measurement-learning,topic-measure-egc-beyond-impressions,google_ai_overview,US,en,2026-06-18,https://sellinpublic.co/blog/employee-generated-content-infrastructure/,,,,,,,,,,medium,discovery_only,none,analytics/ai_citation_log.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0856,ai-citation-log-2026-06-19,manual_ai_prompt_export,2026-06-18|google_search|https://sellinpublic.co/blog/employee-generated-content-infrastructure/,measure employee-generated content beyond impressions,measure employee-generated content beyond impressions,measure employee-generated content beyond impressions,measurement,unknown,b2b_gtm_operator,pillar-measurement-learning,topic-measure-egc-beyond-impressions,google_search,US,en,2026-06-18,https://sellinpublic.co/blog/employee-generated-content-infrastructure/,,,,,,,,,,medium,discovery_only,none,analytics/ai_citation_log.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0857,ai-citation-log-2026-06-19,manual_ai_prompt_export,2026-06-18|chatgpt|https://sellinpublic.co/blog/employee-generated-content-infrastructure/,employee-generated content vs employee advocacy,employee-generated content vs employee advocacy,employee-generated content employee advocacy,comparison,unknown,b2b_gtm_operator,pillar-employee-generated-content,topic-egc-vs-advocacy,chatgpt,US,en,2026-06-18,https://sellinpublic.co/blog/employee-generated-content-infrastructure/,,,,,,,,,,medium,discovery_only,none,analytics/ai_citation_log.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0858,ai-citation-log-2026-06-19,manual_ai_prompt_export,2026-06-18|google_ai_overview|https://sellinpublic.co/blog/employee-generated-content-infrastructure/,employee-generated content vs employee advocacy,employee-generated content vs employee advocacy,employee-generated content employee advocacy,comparison,unknown,b2b_gtm_operator,pillar-employee-generated-content,topic-egc-vs-advocacy,google_ai_overview,US,en,2026-06-18,https://sellinpublic.co/blog/employee-generated-content-infrastructure/,,,,,,,,,,medium,discovery_only,none,analytics/ai_citation_log.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0859,ai-citation-log-2026-06-19,manual_ai_prompt_export,2026-06-18|google_search|https://sellinpublic.co/blog/employee-generated-content-infrastructure/,employee-generated content vs employee advocacy,employee-generated content vs employee advocacy,employee-generated content employee advocacy,comparison,unknown,b2b_gtm_operator,pillar-employee-generated-content,topic-egc-vs-advocacy,google_search,US,en,2026-06-18,https://sellinpublic.co/blog/employee-generated-content-infrastructure/,,,,,,,,,,medium,discovery_only,none,analytics/ai_citation_log.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0860,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-005,"What is employee-generated content, and how is it different from employee advocacy?",what is employee-generated content and how is it different from employee advocacy,employee-generated content it different employee advocacy,other,unknown,b2b_gtm_operator,pillar-employee-generated-content,topic-egc-definition,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0861,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-006,How is employee-generated content different from employee advocacy?,how is employee-generated content different from employee advocacy,employee-generated content different employee advocacy,comparison,unknown,b2b_gtm_operator,pillar-employee-generated-content,topic-egc-vs-advocacy,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0862,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-007,How do you turn employee expertise into useful LinkedIn posts?,how do you turn employee expertise into useful linkedin posts,do you turn employee expertise into useful linkedin posts,how_to,unknown,b2b_gtm_operator,pillar-content-operations,topic-turn-employee-expertise-into-posts,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0863,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-008,What are good examples of employee-generated content in B2B?,what are good examples of employee-generated content in b2b,good examples employee-generated content in b2b,examples,unknown,b2b_gtm_operator,pillar-employee-generated-content,topic-egc-examples,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0864,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-009,How should B2B teams measure employee-generated content beyond impressions?,how should b2b teams measure employee-generated content beyond impressions,b2b teams measure employee-generated content beyond impressions,measurement,unknown,b2b_gtm_operator,pillar-measurement-learning,topic-measure-egc-beyond-impressions,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0865,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-19,manual_topic_seed,query-010,"What can B2B teams learn from Clay, Lovable, and GitLab's public content loops?",what can b2b teams learn from clay lovable and gitlab s public content loops,can b2b teams learn clay lovable gitlab s public content loops,case_study,unknown,b2b_gtm_operator,pillar-examples-case-studies,topic-clay-lovable-gitlab,manual_topic_seed,US,en,2026-06-18,,,,,,,,,,,low,discovery_only,topic_direction,research/trend-intelligence/2026-06-19-daily-discovery/raw/topic-seed-2026-06-18-daily-plan-topic-seeds.csv,Carried forward from an existing trend-intelligence normalized discovery run.
