query_id,source_id,source_type,query,normalized_query,intent,funnel_stage,pillar_id,topic_id,surface,country,language,observed_at,volume,difficulty,impressions,clicks,ctr,avg_position,trend_delta,trend_window,evidence_use,notes
dq-0476,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,how to prove incremental marketing impact with linkedin s new tools,how to prove incremental marketing impact with linkedin s new tools,how_to,unknown,pillar-linkedin-led-gtm,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0477,manual-topic-seed-2026-06-18-daily-plan-topic-seeds-2026-06-18,manual_topic_seed,automated seo what it is and how it works in 2026,automated seo what it is and how it works in 2026,other,unknown,pillar-employee-generated-content,,manual_topic_seed,US,en,2026-06-18,,,,,,,,,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0478,google_trends_csv_export-2026-06-18-google-trends-topic-turn-employee-expertise-into-posts-2026-06-18,google_trends_csv_export,How do you turn employee expertise into useful LinkedIn posts?,how do you turn employee expertise into useful linkedin posts,how_to,unknown,pillar-content-operations,topic-turn-employee-expertise-into-posts,Google Trends Explore browser CSV export,US,en,2025-08-31,,,,,,,100,Past 12 months weekly interest_over_time,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0479,google_trends_csv_export-2026-06-18-google-trends-topic-turn-employee-expertise-into-posts-2026-06-18,google_trends_csv_export,How do you turn employee expertise into useful LinkedIn posts?,how do you turn employee expertise into useful linkedin posts,how_to,unknown,pillar-content-operations,topic-turn-employee-expertise-into-posts,Google Trends Explore browser CSV export,US,en,2026-03-08,,,,,,,97,Past 12 months weekly interest_over_time,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0480,google-trends-2026-06-18-google-trends-topic-turn-employee-expertise-into-posts-2026-06-18,google_trends_csv_export,How do you turn employee expertise into useful LinkedIn posts?,how do you turn employee expertise into useful linkedin posts,how_to,unknown,pillar-content-operations,topic-turn-employee-expertise-into-posts,Google Trends Explore browser CSV export,US,en,2025-08-31,,,,,,,100,Past 12 months weekly interest_over_time,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0481,google-trends-2026-06-18-google-trends-topic-turn-employee-expertise-into-posts-2026-06-18,google_trends_csv_export,How do you turn employee expertise into useful LinkedIn posts?,how do you turn employee expertise into useful linkedin posts,how_to,unknown,pillar-content-operations,topic-turn-employee-expertise-into-posts,Google Trends Explore browser CSV export,US,en,2026-03-08,,,,,,,97,Past 12 months weekly interest_over_time,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0482,public-trends-google-search-central-20260618,public_source_trend_export,Introducing Search Generative AI performance reports in Search Console,introducing search generative ai performance reports in search console,other,unknown,pillar-employee-generated-content,,official_search_blog,US,en,"Wed, 03 Jun 2026 00:00:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0483,public-trends-google-search-central-20260618,public_source_trend_export,A new resource for optimizing for generative AI in Google Search,a new resource for optimizing for generative ai in google search,other,unknown,pillar-employee-generated-content,,official_search_blog,US,en,"Fri, 15 May 2026 00:00:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0484,public-trends-ahrefs-blog-20260618,public_source_trend_export,What is an AI Agent? A Plain-English Guide,what is an ai agent a plain-english guide,definition,unknown,pillar-employee-generated-content,,seo_research_blog,US,en,"Thu, 18 Jun 2026 13:39:36 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0485,public-trends-ahrefs-blog-20260618,public_source_trend_export,10 SEO Trends I’ve Seen Firsthand in 2026 (With Data),10 seo trends i ve seen firsthand in 2026 with data,other,unknown,pillar-employee-generated-content,,seo_research_blog,US,en,"Thu, 18 Jun 2026 12:00:14 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0486,public-trends-ahrefs-blog-20260618,public_source_trend_export,11 Ways to Automate SEO with Agent A,11 ways to automate seo with agent a,other,unknown,pillar-employee-generated-content,,seo_research_blog,US,en,"Wed, 17 Jun 2026 16:27:57 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0487,public-trends-ahrefs-blog-20260618,public_source_trend_export,How I Use My AI Marketing Assistant After 200+ Hours,how i use my ai marketing assistant after 200 hours,other,unknown,pillar-employee-generated-content,,seo_research_blog,US,en,"Mon, 15 Jun 2026 13:28:54 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0488,public-trends-ahrefs-blog-20260618,public_source_trend_export,We Analyzed 137K Sites: 97% of llms.txt Files Never Get Read,we analyzed 137k sites 97 of llms txt files never get read,other,unknown,pillar-employee-generated-content,,seo_research_blog,US,en,"Mon, 15 Jun 2026 10:27:40 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0489,public-trends-ahrefs-blog-20260618,public_source_trend_export,How to Level-up From SEO Tactician to Search Visibility Leader,how to level-up from seo tactician to search visibility leader,how_to,unknown,pillar-measurement-learning,,seo_research_blog,US,en,"Mon, 08 Jun 2026 09:00:25 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0490,public-trends-ahrefs-blog-20260618,public_source_trend_export,9 Vibe Coding Examples: AI Apps You Can Use Right Now to Grow Your Website,9 vibe coding examples ai apps you can use right now to grow your website,examples,unknown,pillar-examples-case-studies,,seo_research_blog,US,en,"Fri, 05 Jun 2026 14:39:18 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0491,public-trends-semrush-blog-20260618,public_source_trend_export,Why category entry points belong in every AI search strategy,why category entry points belong in every ai search strategy,other,unknown,pillar-employee-generated-content,,seo_ai_search_blog,US,en,"Thu, 18 Jun 2026 14:19:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0492,public-trends-semrush-blog-20260618,public_source_trend_export,What is AI sentiment analysis? A marketer’s guide,what is ai sentiment analysis a marketer s guide,definition,unknown,pillar-employee-generated-content,,seo_ai_search_blog,US,en,"Mon, 15 Jun 2026 16:21:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0493,public-trends-semrush-blog-20260618,public_source_trend_export,Bot traffic now exceeds traffic from human users,bot traffic now exceeds traffic from human users,measurement,unknown,pillar-measurement-learning,,seo_ai_search_blog,US,en,"Sat, 13 Jun 2026 08:27:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0494,public-trends-semrush-blog-20260618,public_source_trend_export,12 SEO writing tips to earn visibility [2026],12 seo writing tips to earn visibility 2026,measurement,unknown,pillar-measurement-learning,,seo_ai_search_blog,US,en,"Wed, 10 Jun 2026 13:59:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0495,public-trends-semrush-blog-20260618,public_source_trend_export,How rtCamp closed the AI perception gap costing them enterprise deals,how rtcamp closed the ai perception gap costing them enterprise deals,other,unknown,pillar-employee-generated-content,,seo_ai_search_blog,US,en,"Wed, 10 Jun 2026 07:11:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0496,public-trends-semrush-blog-20260618,public_source_trend_export,Why 62% of AI citations don’t lead to brand mentions [Study],why 62 of ai citations don t lead to brand mentions study,measurement,unknown,pillar-measurement-learning,,seo_ai_search_blog,US,en,"Tue, 09 Jun 2026 13:00:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0497,public-trends-semrush-blog-20260618,public_source_trend_export,How to decide which AI search prompts to track,how to decide which ai search prompts to track,how_to,unknown,pillar-employee-generated-content,,seo_ai_search_blog,US,en,"Tue, 09 Jun 2026 10:05:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0498,public-trends-semrush-blog-20260618,public_source_trend_export,Google's AI search optimization guide: what to do next,google s ai search optimization guide what to do next,other,unknown,pillar-employee-generated-content,,seo_ai_search_blog,US,en,"Thu, 04 Jun 2026 17:14:00 +0000",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0499,public-trends-hubspot-marketing-blog-20260618,public_source_trend_export,How to rank in AI search results: Expert best practices,how to rank in ai search results expert best practices,how_to,unknown,pillar-employee-generated-content,,marketing_blog,US,en,"Thu, 18 Jun 2026 11:00:03 GMT",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0500,public-trends-hubspot-marketing-blog-20260618,public_source_trend_export,How to get indexed by ChatGPT [2026],how to get indexed by chatgpt 2026,how_to,unknown,pillar-employee-generated-content,,marketing_blog,US,en,"Thu, 11 Jun 2026 11:00:02 GMT",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0501,public-trends-hubspot-marketing-blog-20260618,public_source_trend_export,FAQs for AEO: How to structure answers that rank in answer engines,faqs for aeo how to structure answers that rank in answer engines,how_to,unknown,pillar-employee-generated-content,,marketing_blog,US,en,"Wed, 10 Jun 2026 11:00:05 GMT",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0502,public-trends-hubspot-marketing-blog-20260618,public_source_trend_export,Schema markup for AEO: How to implement it to boost answer engine visibility in 2026,schema markup for aeo how to implement it to boost answer engine visibility in 2026,how_to,unknown,pillar-measurement-learning,,marketing_blog,US,en,"Tue, 09 Jun 2026 11:00:02 GMT",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0503,public-trends-hubspot-marketing-blog-20260618,public_source_trend_export,Keyword research for AEO: A guide for winning answer engine traffic in 2026,keyword research for aeo a guide for winning answer engine traffic in 2026,measurement,unknown,pillar-measurement-learning,,marketing_blog,US,en,"Mon, 08 Jun 2026 11:00:03 GMT",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0504,public-trends-hubspot-marketing-blog-20260618,public_source_trend_export,On-page content formats answer engines actually favor [new research],on-page content formats answer engines actually favor new research,other,unknown,pillar-employee-generated-content,,marketing_blog,US,en,"Wed, 03 Jun 2026 11:00:03 GMT",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
dq-0505,public-trends-hubspot-sales-blog-20260618,public_source_trend_export,6 best AI prospecting tools: Our picks for 2026,6 best ai prospecting tools our picks for 2026,vendor_evaluation,unknown,pillar-employee-generated-content,,sales_blog,US,en,"Thu, 09 Apr 2026 11:00:02 GMT",,,,,,,,latest_public_feed,discovery_only,Carried forward from an existing trend-intelligence normalized discovery run.
